All calculations,WEC,WEC,WEC
10.1405176096,0.0000364885,0.0000084255,-0.0000449140
10.1406176096,0.0000364885,0.0000084255,-0.0000449140
10.1407176096,0.0000364885,0.0000084255,-0.0000449140
10.1408176096,0.0000364885,0.0000084255,-0.0000449140
10.1409176096,0.0000364885,0.0000084255,-0.0000449140
10.1410000000,0.0000223137,0.0000253999,-0.0000477136
10.1410505000,0.0000223137,0.0000253999,-0.0000477136
10.1411176096,0.0000223137,0.0000253999,-0.0000477136
10.1412176096,0.0000223137,0.0000253999,-0.0000477136
10.1413176096,0.0000223137,0.0000253999,-0.0000477136
10.1414176096,0.0000223137,0.0000253999,-0.0000477136
10.1415176096,0.0000223137,0.0000253999,-0.0000477136
10.1416176096,0.0000223137,0.0000253999,-0.0000477136
10.1417176096,0.0000223137,0.0000253999,-0.0000477136
10.1418176096,0.0000223137,0.0000253999,-0.0000477136
10.1419176096,0.0000223137,0.0000253999,-0.0000477136
10.1420000000,0.0000048967,0.0000386836,-0.0000435802
10.1420505000,0.0000048967,0.0000386836,-0.0000435802
10.1421176096,0.0000048967,0.0000386836,-0.0000435802
10.1422176096,0.0000048967,0.0000386836,-0.0000435802
10.1423176096,0.0000048967,0.0000386836,-0.0000435802
10.1424176096,0.0000048967,0.0000386836,-0.0000435802
10.1425176096,0.0000048967,0.0000386836,-0.0000435802
10.1426176096,0.0000048967,0.0000386836,-0.0000435802
10.1427176096,0.0000048967,0.0000386836,-0.0000435802
10.1428176096,0.0000048967,0.0000386836,-0.0000435802
10.1429176096,0.0000048967,0.0000386836,-0.0000435802
10.1430000000,-0.0000132318,0.0000463462,-0.0000331144
10.1430505000,-0.0000132318,0.0000463462,-0.0000331144
10.1431176096,-0.0000132318,0.0000463462,-0.0000331144
10.1432176096,-0.0000132318,0.0000463462,-0.0000331144
10.1433176096,-0.0000132318,0.0000463462,-0.0000331144
10.1434176096,-0.0000132318,0.0000463462,-0.0000331144
10.1435176096,-0.0000132318,0.0000463462,-0.0000331144
10.1436176096,-0.0000132318,0.0000463462,-0.0000331144
10.1437176096,-0.0000132318,0.0000463462,-0.0000331144
10.1438176096,-0.0000132318,0.0000463462,-0.0000331144
10.1439176096,-0.0000132318,0.0000463462,-0.0000331144
10.1440000000,-0.0000294376,0.0000472745,-0.0000178369
10.1440505000,-0.0000294376,0.0000472745,-0.0000178369
10.1441176096,-0.0000294376,0.0000472745,-0.0000178369
10.1442176096,-0.0000294376,0.0000472745,-0.0000178369
10.1443176096,-0.0000294376,0.0000472745,-0.0000178369
10.1444176096,-0.0000294376,0.0000472745,-0.0000178369
10.1445176096,-0.0000294376,0.0000472745,-0.0000178369
10.1446176096,-0.0000294376,0.0000472745,-0.0000178369
10.1447176096,-0.0000294376,0.0000472745,-0.0000178369
10.1448176096,-0.0000294376,0.0000472745,-0.0000178369
10.1449176096,-0.0000294376,0.0000472745,-0.0000178369
10.1450000000,-0.0000413658,0.0000413335,0.0000000324
10.1450505000,-0.0000413658,0.0000413335,0.0000000324
10.1451176096,-0.0000413658,0.0000413335,0.0000000324
10.1452176096,-0.0000413658,0.0000413335,0.0000000324
10.1453176096,-0.0000413658,0.0000413335,0.0000000324
10.1454176096,-0.0000413658,0.0000413335,0.0000000324
10.1455176096,-0.0000413658,0.0000413335,0.0000000324
10.1456176096,-0.0000413658,0.0000413335,0.0000000324
10.1457176096,-0.0000413658,0.0000413335,0.0000000324
10.1458176096,-0.0000413658,0.0000413335,0.0000000324
10.1459176096,-0.0000413658,0.0000413335,0.0000000324
10.1460000000,-0.0000472833,0.0000293865,0.0000178968
10.1460505000,-0.0000472833,0.0000293865,0.0000178968
10.1461176096,-0.0000472833,0.0000293865,0.0000178968
10.1462176096,-0.0000472833,0.0000293865,0.0000178968
10.1463176096,-0.0000472833,0.0000293865,0.0000178968
10.1464176096,-0.0000472833,0.0000293865,0.0000178968
10.1465176096,-0.0000472833,0.0000293865,0.0000178968
10.1466176096,-0.0000472833,0.0000293865,0.0000178968
10.1467176096,-0.0000472833,0.0000293865,0.0000178968
10.1468176096,-0.0000472833,0.0000293865,0.0000178968
10.1469176096,-0.0000472833,0.0000293865,0.0000178968
10.1470000000,-0.0000463302,0.0000131695,0.0000331607
10.1470505000,-0.0000463302,0.0000131695,0.0000331607
10.1471176096,-0.0000463302,0.0000131695,0.0000331607
10.1472176096,-0.0000463302,0.0000131695,0.0000331607
10.1473176096,-0.0000463302,0.0000131695,0.0000331607
10.1474176096,-0.0000463302,0.0000131695,0.0000331607
10.1475176096,-0.0000463302,0.0000131695,0.0000331607
10.1476176096,-0.0000463302,0.0000131695,0.0000331607
10.1477176096,-0.0000463302,0.0000131695,0.0000331607
10.1478176096,-0.0000463302,0.0000131695,0.0000331607
10.1479176096,-0.0000463302,0.0000131695,0.0000331607
10.1480000000,-0.0000386450,-0.0000049610,0.0000436061
10.1480505000,-0.0000386450,-0.0000049610,0.0000436061
10.1481176096,-0.0000386450,-0.0000049610,0.0000436061
10.1482176096,-0.0000386450,-0.0000049610,0.0000436061
10.1483176096,-0.0000386450,-0.0000049610,0.0000436061
10.1484176096,-0.0000386450,-0.0000049610,0.0000436061
10.1485176096,-0.0000386450,-0.0000049610,0.0000436061
10.1486176096,-0.0000386450,-0.0000049610,0.0000436061
10.1487176096,-0.0000386450,-0.0000049610,0.0000436061
10.1488176096,-0.0000386450,-0.0000049610,0.0000436061
10.1489176096,-0.0000386450,-0.0000049610,0.0000436061
10.1490000000,-0.0000253445,-0.0000223706,0.0000477151
10.1490505000,-0.0000253445,-0.0000223706,0.0000477151
10.1491176096,-0.0000253445,-0.0000223706,0.0000477151
10.1492176096,-0.0000253445,-0.0000223706,0.0000477151
10.1493176096,-0.0000253445,-0.0000223706,0.0000477151
10.1494176096,-0.0000253445,-0.0000223706,0.0000477151
10.1495176096,-0.0000253445,-0.0000223706,0.0000477151
10.1496176096,-0.0000253445,-0.0000223706,0.0000477151
10.1497176096,-0.0000253445,-0.0000223706,0.0000477151
10.1498176096,-0.0000253445,-0.0000223706,0.0000477151
10.1499176096,-0.0000253445,-0.0000223706,0.0000477151
10.1500000000,-0.0000083614,-0.0000365295,0.0000448909
10.1500505000,-0.0000083614,-0.0000365295,0.0000448909
10.1501176096,-0.0000083614,-0.0000365295,0.0000448909
10.1502176096,-0.0000083614,-0.0000365295,0.0000448909
10.1503176096,-0.0000083614,-0.0000365295,0.0000448909
10.1504176096,-0.0000083614,-0.0000365295,0.0000448909
10.1505176096,-0.0000083614,-0.0000365295,0.0000448909
10.1506176096,-0.0000083614,-0.0000365295,0.0000448909
10.1507176096,-0.0000083614,-0.0000365295,0.0000448909
10.1508176096,-0.0000083614,-0.0000365295,0.0000448909
10.1509176096,-0.0000083614,-0.0000365295,0.0000448909
10.1510000000,0.0000098367,-0.0000453804,0.0000355437
10.1510505000,0.0000098367,-0.0000453804,0.0000355437
10.1511176096,0.0000098367,-0.0000453804,0.0000355437
10.1512176096,0.0000098367,-0.0000453804,0.0000355437
10.1513176096,0.0000098367,-0.0000453804,0.0000355437
10.1514176096,0.0000098367,-0.0000453804,0.0000355437
10.1515176096,0.0000098367,-0.0000453804,0.0000355437
10.1516176096,0.0000098367,-0.0000453804,0.0000355437
10.1517176096,0.0000098367,-0.0000453804,0.0000355437
10.1518176096,0.0000098367,-0.0000453804,0.0000355437
10.1519176096,0.0000098367,-0.0000453804,0.0000355437
10.1520000000,0.0000266053,-0.0000476371,0.0000210318
10.1520505000,0.0000266053,-0.0000476371,0.0000210318
10.1521176096,0.0000266053,-0.0000476371,0.0000210318
10.1522176096,0.0000266053,-0.0000476371,0.0000210318
10.1523176096,0.0000266053,-0.0000476371,0.0000210318
10.1524176096,0.0000266053,-0.0000476371,0.0000210318
10.1525176096,0.0000266053,-0.0000476371,0.0000210318
10.1526176096,0.0000266053,-0.0000476371,0.0000210318
10.1527176096,0.0000266053,-0.0000476371,0.0000210318
10.1528176096,0.0000266053,-0.0000476371,0.0000210318
10.1529176096,0.0000266053,-0.0000476371,0.0000210318
10.1530000000,0.0000395080,-0.0000429719,0.0000034639
10.1530505000,0.0000395080,-0.0000429719,0.0000034639
10.1531176096,0.0000395080,-0.0000429719,0.0000034639
10.1532176096,0.0000395080,-0.0000429719,0.0000034639
10.1533176096,0.0000395080,-0.0000429719,0.0000034639
10.1534176096,0.0000395080,-0.0000429719,0.0000034639
10.1535176096,0.0000395080,-0.0000429719,0.0000034639
10.1536176096,0.0000395080,-0.0000429719,0.0000034639
10.1537176096,0.0000395080,-0.0000429719,0.0000034639
10.1538176096,0.0000395080,-0.0000429719,0.0000034639
10.1539176096,0.0000395080,-0.0000429719,0.0000034639
10.1540000000,0.0000466697,-0.0000320625,-0.0000146072
10.1540505000,0.0000466697,-0.0000320625,-0.0000146072
10.1541176096,0.0000466697,-0.0000320625,-0.0000146072
10.1542176096,0.0000466697,-0.0000320625,-0.0000146072
10.1543176096,0.0000466697,-0.0000320625,-0.0000146072
10.1544176096,0.0000466697,-0.0000320625,-0.0000146072
10.1545176096,0.0000466697,-0.0000320625,-0.0000146072
10.1546176096,0.0000466697,-0.0000320625,-0.0000146072
10.1547176096,0.0000466697,-0.0000320625,-0.0000146072
10.1548176096,0.0000466697,-0.0000320625,-0.0000146072
10.1549176096,0.0000466697,-0.0000320625,-0.0000146072
10.1550000000,0.0000470501,-0.0000164943,-0.0000305558
10.1550505000,0.0000470501,-0.0000164943,-0.0000305558
10.1551176096,0.0000470501,-0.0000164943,-0.0000305558
10.1552176096,0.0000470501,-0.0000164943,-0.0000305558
10.1553176096,0.0000470501,-0.0000164943,-0.0000305558
10.1554176096,0.0000470501,-0.0000164943,-0.0000305558
10.1555176096,0.0000470501,-0.0000164943,-0.0000305558
10.1556176096,0.0000470501,-0.0000164943,-0.0000305558
10.1557176096,0.0000470501,-0.0000164943,-0.0000305558
10.1558176096,0.0000470501,-0.0000164943,-0.0000305558
10.1559176096,0.0000470501,-0.0000164943,-0.0000305558
10.1560000000,0.0000405937,0.0000014706,-0.0000420642
10.1560505000,0.0000405937,0.0000014706,-0.0000420642
10.1561176096,0.0000405937,0.0000014706,-0.0000420642
10.1562176096,0.0000405937,0.0000014706,-0.0000420642
10.1563176096,0.0000405937,0.0000014706,-0.0000420642
10.1564176096,0.0000405937,0.0000014706,-0.0000420642
10.1565176096,0.0000405937,0.0000014706,-0.0000420642
10.1566176096,0.0000405937,0.0000014706,-0.0000420642
10.1567176096,0.0000405937,0.0000014706,-0.0000420642
10.1568176096,0.0000405937,0.0000014706,-0.0000420642
10.1569176096,0.0000405937,0.0000014706,-0.0000420642
10.1570000000,0.0000282387,0.0000192217,-0.0000474604
10.1570505000,0.0000282387,0.0000192217,-0.0000474604
10.1571176096,0.0000282387,0.0000192217,-0.0000474604
10.1572176096,0.0000282387,0.0000192217,-0.0000474604
10.1573176096,0.0000282387,0.0000192217,-0.0000474604
10.1574176096,0.0000282387,0.0000192217,-0.0000474604
10.1575176096,0.0000282387,0.0000192217,-0.0000474604
10.1576176096,0.0000282387,0.0000192217,-0.0000474604
10.1577176096,0.0000282387,0.0000192217,-0.0000474604
10.1578176096,0.0000282387,0.0000192217,-0.0000474604
10.1579176096,0.0000282387,0.0000192217,-0.0000474604
10.1580000000,0.0000117806,0.0000341797,-0.0000459602
10.1580505000,0.0000117806,0.0000341797,-0.0000459602
10.1581176096,0.0000117806,0.0000341797,-0.0000459602
10.1582176096,0.0000117806,0.0000341797,-0.0000459602
10.1583176096,0.0000117806,0.0000341797,-0.0000459602
10.1584176096,0.0000117806,0.0000341797,-0.0000459602
10.1585176096,0.0000117806,0.0000341797,-0.0000459602
10.1586176096,0.0000117806,0.0000341797,-0.0000459602
10.1587176096,0.0000117806,0.0000341797,-0.0000459602
10.1588176096,0.0000117806,0.0000341797,-0.0000459602
10.1589176096,0.0000117806,0.0000341797,-0.0000459602
10.1590000000,-0.0000063894,0.0000441710,-0.0000377817
10.1590505000,-0.0000063894,0.0000441710,-0.0000377817
10.1591176096,-0.0000063894,0.0000441710,-0.0000377817
10.1592176096,-0.0000063894,0.0000441710,-0.0000377817
10.1593176096,-0.0000063894,0.0000441710,-0.0000377817
10.1594176096,-0.0000063894,0.0000441710,-0.0000377817
10.1595176096,-0.0000063894,0.0000441710,-0.0000377817
10.1596176096,-0.0000063894,0.0000441710,-0.0000377817
10.1597176096,-0.0000063894,0.0000441710,-0.0000377817
10.1598176096,-0.0000063894,0.0000441710,-0.0000377817
10.1599176096,-0.0000063894,0.0000441710,-0.0000377817
10.1600000000,-0.0000236308,0.0000477440,-0.0000241132
10.1600505000,-0.0000236308,0.0000477440,-0.0000241132
10.1601176096,-0.0000236308,0.0000477440,-0.0000241132
10.1602176096,-0.0000236308,0.0000477440,-0.0000241132
10.1603176096,-0.0000236308,0.0000477440,-0.0000241132
10.1604176096,-0.0000236308,0.0000477440,-0.0000241132
10.1605176096,-0.0000236308,0.0000477440,-0.0000241132
10.1606176096,-0.0000236308,0.0000477440,-0.0000241132
10.1607176096,-0.0000236308,0.0000477440,-0.0000241132
10.1608176096,-0.0000236308,0.0000477440,-0.0000241132
10.1609176096,-0.0000236308,0.0000477440,-0.0000241132
10.1610000000,-0.0000374384,0.0000443793,-0.0000069409
10.1610505000,-0.0000374384,0.0000443793,-0.0000069409
10.1611176096,-0.0000374384,0.0000443793,-0.0000069409
10.1612176096,-0.0000374384,0.0000443793,-0.0000069409
10.1613176096,-0.0000374384,0.0000443793,-0.0000069409
10.1614176096,-0.0000374384,0.0000443793,-0.0000069409
10.1615176096,-0.0000374384,0.0000443793,-0.0000069409
10.1616176096,-0.0000374384,0.0000443793,-0.0000069409
10.1617176096,-0.0000374384,0.0000443793,-0.0000069409
10.1618176096,-0.0000374384,0.0000443793,-0.0000069409
10.1619176096,-0.0000374384,0.0000443793,-0.0000069409
10.1620000000,-0.0000458058,0.0000345660,0.0000112398
10.1620505000,-0.0000458058,0.0000345660,0.0000112398
10.1621176096,-0.0000458058,0.0000345660,0.0000112398
10.1622176096,-0.0000458058,0.0000345660,0.0000112398
10.1623176096,-0.0000458058,0.0000345660,0.0000112398
10.1624176096,-0.0000458058,0.0000345660,0.0000112398
10.1625176096,-0.0000458058,0.0000345660,0.0000112398
10.1626176096,-0.0000458058,0.0000345660,0.0000112398
10.1627176096,-0.0000458058,0.0000345660,0.0000112398
10.1628176096,-0.0000458058,0.0000345660,0.0000112398
10.1629176096,-0.0000458058,0.0000345660,0.0000112398
10.1630000000,-0.0000475173,0.0000197300,0.0000277873
10.1630505000,-0.0000475173,0.0000197300,0.0000277873
10.1631176096,-0.0000475173,0.0000197300,0.0000277873
10.1632176096,-0.0000475173,0.0000197300,0.0000277873
10.1633176096,-0.0000475173,0.0000197300,0.0000277873
10.1634176096,-0.0000475173,0.0000197300,0.0000277873
10.1635176096,-0.0000475173,0.0000197300,0.0000277873
10.1636176096,-0.0000475173,0.0000197300,0.0000277873
10.1637176096,-0.0000475173,0.0000197300,0.0000277873
10.1638176096,-0.0000475173,0.0000197300,0.0000277873
10.1639176096,-0.0000475173,0.0000197300,0.0000277873
10.1640000000,-0.0000423241,0.0000020271,0.0000402970
10.1640505000,-0.0000423241,0.0000020271,0.0000402970
10.1641176096,-0.0000423241,0.0000020271,0.0000402970
10.1642176096,-0.0000423241,0.0000020271,0.0000402970
10.1643176096,-0.0000423241,0.0000020271,0.0000402970
10.1644176096,-0.0000423241,0.0000020271,0.0000402970
10.1645176096,-0.0000423241,0.0000020271,0.0000402970
10.1646176096,-0.0000423241,0.0000020271,0.0000402970
10.1647176096,-0.0000423241,0.0000020271,0.0000402970
10.1648176096,-0.0000423241,0.0000020271,0.0000402970
10.1649176096,-0.0000423241,0.0000020271,0.0000402970
10.1650000000,-0.0000309808,-0.0000159702,0.0000469511
10.1650505000,-0.0000309808,-0.0000159702,0.0000469511
10.1651176096,-0.0000309808,-0.0000159702,0.0000469511
10.1652176096,-0.0000309808,-0.0000159702,0.0000469511
10.1653176096,-0.0000309808,-0.0000159702,0.0000469511
10.1654176096,-0.0000309808,-0.0000159702,0.0000469511
10.1655176096,-0.0000309808,-0.0000159702,0.0000469511
10.1656176096,-0.0000309808,-0.0000159702,0.0000469511
10.1657176096,-0.0000309808,-0.0000159702,0.0000469511
10.1658176096,-0.0000309808,-0.0000159702,0.0000469511
10.1659176096,-0.0000309808,-0.0000159702,0.0000469511
10.1660000000,-0.0000151359,-0.0000316469,0.0000467828
10.1660505000,-0.0000151359,-0.0000316469,0.0000467828
10.1661176096,-0.0000151359,-0.0000316469,0.0000467828
10.1662176096,-0.0000151359,-0.0000316469,0.0000467828
10.1663176096,-0.0000151359,-0.0000316469,0.0000467828
10.1664176096,-0.0000151359,-0.0000316469,0.0000467828
10.1665176096,-0.0000151359,-0.0000316469,0.0000467828
10.1666176096,-0.0000151359,-0.0000316469,0.0000467828
10.1667176096,-0.0000151359,-0.0000316469,0.0000467828
10.1668176096,-0.0000151359,-0.0000316469,0.0000467828
10.1669176096,-0.0000151359,-0.0000316469,0.0000467828
10.1670000000,0.0000029084,-0.0000427249,0.0000398165
10.1670505000,0.0000029084,-0.0000427249,0.0000398165
10.1671176096,0.0000029084,-0.0000427249,0.0000398165
10.1672176096,0.0000029084,-0.0000427249,0.0000398165
10.1673176096,0.0000029084,-0.0000427249,0.0000398165
10.1674176096,0.0000029084,-0.0000427249,0.0000398165
10.1675176096,0.0000029084,-0.0000427249,0.0000398165
10.1676176096,0.0000029084,-0.0000427249,0.0000398165
10.1677176096,0.0000029084,-0.0000427249,0.0000398165
10.1678176096,0.0000029084,-0.0000427249,0.0000398165
10.1679176096,0.0000029084,-0.0000427249,0.0000398165
10.1680000000,0.0000205299,-0.0000475946,0.0000270646
10.1680505000,0.0000205299,-0.0000475946,0.0000270646
10.1681176096,0.0000205299,-0.0000475946,0.0000270646
10.1682176096,0.0000205299,-0.0000475946,0.0000270646
10.1683176096,0.0000205299,-0.0000475946,0.0000270646
10.1684176096,0.0000205299,-0.0000475946,0.0000270646
10.1685176096,0.0000205299,-0.0000475946,0.0000270646
10.1686176096,0.0000205299,-0.0000475946,0.0000270646
10.1687176096,0.0000205299,-0.0000475946,0.0000270646
10.1688176096,0.0000205299,-0.0000475946,0.0000270646
10.1689176096,0.0000205299,-0.0000475946,0.0000270646
10.1690000000,0.0000351682,-0.0000455483,0.0000103801
10.1690505000,0.0000351682,-0.0000455483,0.0000103801
10.1691176096,0.0000351682,-0.0000455483,0.0000103801
10.1692176096,0.0000351682,-0.0000455483,0.0000103801
10.1693176096,0.0000351682,-0.0000455483,0.0000103801
10.1694176096,0.0000351682,-0.0000455483,0.0000103801
10.1695176096,0.0000351682,-0.0000455483,0.0000103801
10.1696176096,0.0000351682,-0.0000455483,0.0000103801
10.1697176096,0.0000351682,-0.0000455483,0.0000103801
10.1698176096,0.0000351682,-0.0000455483,0.0000103801
10.1699176096,0.0000351682,-0.0000455483,0.0000103801
10.1700000000,0.0000446962,-0.0000368835,-0.0000078128
10.1700505000,0.0000446962,-0.0000368835,-0.0000078128
10.1701176096,0.0000446962,-0.0000368835,-0.0000078128
10.1702176096,0.0000446962,-0.0000368835,-0.0000078128
10.1703176096,0.0000446962,-0.0000368835,-0.0000078128
10.1704176096,0.0000446962,-0.0000368835,-0.0000078128
10.1705176096,0.0000446962,-0.0000368835,-0.0000078128
10.1706176096,0.0000446962,-0.0000368835,-0.0000078128
10.1707176096,0.0000446962,-0.0000368835,-0.0000078128
10.1708176096,0.0000446962,-0.0000368835,-0.0000078128
10.1709176096,0.0000446962,-0.0000368835,-0.0000078128
10.1710000000,0.0000477294,-0.0000228592,-0.0000248702
10.1710505000,0.0000477294,-0.0000228592,-0.0000248702
10.1711176096,0.0000477294,-0.0000228592,-0.0000248702
10.1712176096,0.0000477294,-0.0000228592,-0.0000248702
10.1713176096,0.0000477294,-0.0000228592,-0.0000248702
10.1714176096,0.0000477294,-0.0000228592,-0.0000248702
10.1715176096,0.0000477294,-0.0000228592,-0.0000248702
10.1716176096,0.0000477294,-0.0000228592,-0.0000248702
10.1717176096,0.0000477294,-0.0000228592,-0.0000248702
10.1718176096,0.0000477294,-0.0000228592,-0.0000248702
10.1719176096,0.0000477294,-0.0000228592,-0.0000248702
10.1720000000,0.0000438271,-0.0000055133,-0.0000383138
10.1720505000,0.0000438271,-0.0000055133,-0.0000383138
10.1721176096,0.0000438271,-0.0000055133,-0.0000383138
10.1722176096,0.0000438271,-0.0000055133,-0.0000383138
10.1723176096,0.0000438271,-0.0000055133,-0.0000383138
10.1724176096,0.0000438271,-0.0000055133,-0.0000383138
10.1725176096,0.0000438271,-0.0000055133,-0.0000383138
10.1726176096,0.0000438271,-0.0000055133,-0.0000383138
10.1727176096,0.0000438271,-0.0000055133,-0.0000383138
10.1728176096,0.0000438271,-0.0000055133,-0.0000383138
10.1729176096,0.0000438271,-0.0000055133,-0.0000383138
10.1730000000,0.0000335562,0.0000126336,-0.0000461899
10.1730505000,0.0000335562,0.0000126336,-0.0000461899
10.1731176096,0.0000335562,0.0000126336,-0.0000461899
10.1732176096,0.0000335562,0.0000126336,-0.0000461899
10.1733176096,0.0000335562,0.0000126336,-0.0000461899
10.1734176096,0.0000335562,0.0000126336,-0.0000461899
10.1735176096,0.0000335562,0.0000126336,-0.0000461899
10.1736176096,0.0000335562,0.0000126336,-0.0000461899
10.1737176096,0.0000335562,0.0000126336,-0.0000461899
10.1738176096,0.0000335562,0.0000126336,-0.0000461899
10.1739176096,0.0000335562,0.0000126336,-0.0000461899
10.1740000000,0.0000184094,0.0000289447,-0.0000473541
10.1740505000,0.0000184094,0.0000289447,-0.0000473541
10.1741176096,0.0000184094,0.0000289447,-0.0000473541
10.1742176096,0.0000184094,0.0000289447,-0.0000473541
10.1743176096,0.0000184094,0.0000289447,-0.0000473541
10.1744176096,0.0000184094,0.0000289447,-0.0000473541
10.1745176096,0.0000184094,0.0000289447,-0.0000473541
10.1746176096,0.0000184094,0.0000289447,-0.0000473541
10.1747176096,0.0000184094,0.0000289447,-0.0000473541
10.1748176096,0.0000184094,0.0000289447,-0.0000473541
10.1749176096,0.0000184094,0.0000289447,-0.0000473541
10.1750000000,0.0000005876,0.0000410498,-0.0000416374
10.1750505000,0.0000005876,0.0000410498,-0.0000416374
10.1751176096,0.0000005876,0.0000410498,-0.0000416374
10.1752176096,0.0000005876,0.0000410498,-0.0000416374
10.1753176096,0.0000005876,0.0000410498,-0.0000416374
10.1754176096,0.0000005876,0.0000410498,-0.0000416374
10.1755176096,0.0000005876,0.0000410498,-0.0000416374
10.1756176096,0.0000005876,0.0000410498,-0.0000416374
10.1757176096,0.0000005876,0.0000410498,-0.0000416374
10.1758176096,0.0000005876,0.0000410498,-0.0000416374
10.1759176096,0.0000005876,0.0000410498,-0.0000416374
10.1760000000,-0.0000173195,0.0000471899,-0.0000298704
10.1760505000,-0.0000173195,0.0000471899,-0.0000298704
10.1761176096,-0.0000173195,0.0000471899,-0.0000298704
10.1762176096,-0.0000173195,0.0000471899,-0.0000298704
10.1763176096,-0.0000173195,0.0000471899,-0.0000298704
10.1764176096,-0.0000173195,0.0000471899,-0.0000298704
10.1765176096,-0.0000173195,0.0000471899,-0.0000298704
10.1766176096,-0.0000173195,0.0000471899,-0.0000298704
10.1767176096,-0.0000173195,0.0000471899,-0.0000298704
10.1768176096,-0.0000173195,0.0000471899,-0.0000298704
10.1769176096,-0.0000173195,0.0000471899,-0.0000298704
10.1770000000,-0.0000327099,0.0000464728,-0.0000137629
10.1770505000,-0.0000327099,0.0000464728,-0.0000137629
10.1771176096,-0.0000327099,0.0000464728,-0.0000137629
10.1772176096,-0.0000327099,0.0000464728,-0.0000137629
10.1773176096,-0.0000327099,0.0000464728,-0.0000137629
10.1774176096,-0.0000327099,0.0000464728,-0.0000137629
10.1775176096,-0.0000327099,0.0000464728,-0.0000137629
10.1776176096,-0.0000327099,0.0000464728,-0.0000137629
10.1777176096,-0.0000327099,0.0000464728,-0.0000137629
10.1778176096,-0.0000327099,0.0000464728,-0.0000137629
10.1779176096,-0.0000327099,0.0000464728,-0.0000137629
10.1780000000,-0.0000433471,0.0000390027,0.0000043444
10.1780505000,-0.0000433471,0.0000390027,0.0000043444
10.1781176096,-0.0000433471,0.0000390027,0.0000043444
10.1782176096,-0.0000433471,0.0000390027,0.0000043444
10.1783176096,-0.0000433471,0.0000390027,0.0000043444
10.1784176096,-0.0000433471,0.0000390027,0.0000043444
10.1785176096,-0.0000433471,0.0000390027,0.0000043444
10.1786176096,-0.0000433471,0.0000390027,0.0000043444
10.1787176096,-0.0000433471,0.0000390027,0.0000043444
10.1788176096,-0.0000433471,0.0000390027,0.0000043444
10.1789176096,-0.0000433471,0.0000390027,0.0000043444
10.1790000000,-0.0000476855,0.0000258652,0.0000218203
10.1790505000,-0.0000476855,0.0000258652,0.0000218203
10.1791176096,-0.0000476855,0.0000258652,0.0000218203
10.1792176096,-0.0000476855,0.0000258652,0.0000218203
10.1793176096,-0.0000476855,0.0000258652,0.0000218203
10.1794176096,-0.0000476855,0.0000258652,0.0000218203
10.1795176096,-0.0000476855,0.0000258652,0.0000218203
10.1796176096,-0.0000476855,0.0000258652,0.0000218203
10.1797176096,-0.0000476855,0.0000258652,0.0000218203
10.1798176096,-0.0000476855,0.0000258652,0.0000218203
10.1799176096,-0.0000476855,0.0000258652,0.0000218203
10.1800000000,-0.0000450947,0.0000089693,0.0000361254
10.1800505000,-0.0000450947,0.0000089693,0.0000361254
10.1801176096,-0.0000450947,0.0000089693,0.0000361254
10.1802176096,-0.0000450947,0.0000089693,0.0000361254
10.1803176096,-0.0000450947,0.0000089693,0.0000361254
10.1804176096,-0.0000450947,0.0000089693,0.0000361254
10.1805176096,-0.0000450947,0.0000089693,0.0000361254
10.1806176096,-0.0000450947,0.0000089693,0.0000361254
10.1807176096,-0.0000450947,0.0000089693,0.0000361254
10.1808176096,-0.0000450947,0.0000089693,0.0000361254
10.1809176096,-0.0000450947,0.0000089693,0.0000361254
10.1810000000,-0.0000359512,-0.0000092299,0.0000451811
10.1810505000,-0.0000359512,-0.0000092299,0.0000451811
10.1811176096,-0.0000359512,-0.0000092299,0.0000451811
10.1812176096,-0.0000359512,-0.0000092299,0.0000451811
10.1813176096,-0.0000359512,-0.0000092299,0.0000451811
10.1814176096,-0.0000359512,-0.0000092299,0.0000451811
10.1815176096,-0.0000359512,-0.0000092299,0.0000451811
10.1816176096,-0.0000359512,-0.0000092299,0.0000451811
10.1817176096,-0.0000359512,-0.0000092299,0.0000451811
10.1818176096,-0.0000359512,-0.0000092299,0.0000451811
10.1819176096,-0.0000359512,-0.0000092299,0.0000451811
10.1820000000,-0.0000215836,-0.0000260878,0.0000476714
10.1820505000,-0.0000215836,-0.0000260878,0.0000476714
10.1821176096,-0.0000215836,-0.0000260878,0.0000476714
10.1822176096,-0.0000215836,-0.0000260878,0.0000476714
10.1823176096,-0.0000215836,-0.0000260878,0.0000476714
10.1824176096,-0.0000215836,-0.0000260878,0.0000476714
10.1825176096,-0.0000215836,-0.0000260878,0.0000476714
10.1826176096,-0.0000215836,-0.0000260878,0.0000476714
10.1827176096,-0.0000215836,-0.0000260878,0.0000476714
10.1828176096,-0.0000215836,-0.0000260878,0.0000476714
10.1829176096,-0.0000215836,-0.0000260878,0.0000476714
10.1830000000,-0.0000040798,-0.0000391548,0.0000432346
10.1830505000,-0.0000040798,-0.0000391548,0.0000432346
10.1831176096,-0.0000040798,-0.0000391548,0.0000432346
10.1832176096,-0.0000040798,-0.0000391548,0.0000432346
10.1833176096,-0.0000040798,-0.0000391548,0.0000432346
10.1834176096,-0.0000040798,-0.0000391548,0.0000432346
10.1835176096,-0.0000040798,-0.0000391548,0.0000432346
